Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
OUR KEY WEST CORRESPONDENCE.,,91725956,Historical Newspapers,," Copyright New York Times Company Apr 27, 1862"," 78686763 , 1445936 , 113715", front_page," Apr 27, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 27, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91725956?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OUR+KEY+WEST+CORRESPONDENCE.%3A+OPERATIONS+AGAINST+NEW-ORLEANS--THE+MORTAR+FLEET+IN+THE+RIVER--ARRIVALS+AND+CLEARANCES..&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-27&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
LATEST FROM NEW-ORLEANS,"SIR: The Norfolk Day-Book reports a heavy bombardment at Fort Jackson, on the Mississippi River. Major-Gen. Lovell is represented as saying ""it was terrific."" It was still continued at the last advices.",570632084,Historical Newspapers,," Copyright IHT Corporation Apr 26, 1862"," 1434539622 , 23783862 , 73093", article," Apr 26, 1862",, English, English,," New York, N.Y.","Apr 26, 1862",New - York Daily Tribune (1842-1866),1862,http://search.proquest.com/docview/570632084?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktribunefull&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+-+York+Daily+Tribune+%281842-1866%29&amp;rft.atitle=LATEST+FROM+NEW-ORLEANS%3A+COM.+PORTER%27S+FLEET+AT+WORK+ATTACK+ON+FT.+JACKSON+A+TERRIFIC+BOMBARDMENT+25%2C000+18-INCH+SHELLS+DISCHARGED+THE+REBELS+STILL+HOLD+OUT+DISPATCHES+FROM+GEN.+WOOL+AND+ASSISTANT+SECRETARY+TUCKER+FROM+FORTRESS+MONROE+FROM+GEN.+MITCHEL%27S+DIVISION+ADVANCE+INTO+DIXIE--CAPTURE+OF+HUNTSVILLE+AND+DECATUR--LARGE+AMOUNT+OF+PROPERTY+TAKEN--IMPORTANT+DISPATCH+FROM+BEAUREGARD+INTERCEPTED+INTERCEPTED+DISPATCH+PROM+BEAUREGARD&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+-+York+Daily+Tribune+%281842-1866%29&amp;rft.issn=,ProQuest Historical Newspapers: New York Tribune / Herald Tribune  (1841-1962)
OPERATIONS BELOW NEW-ORLEANS,,91756933,Historical Newspapers,," Copyright New York Times Company Apr 26, 1862"," 78686659-1 , 1445935 , 113715", front_page," Apr 26, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 26, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91756933?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=OPERATIONS+BELOW+NEW-ORLEANS%3A+BOMBARDMENT+OF+FORT+JACKSON+BY+THE+NATIONAL+FLOTILLA.+REPORTS+FROM+THE+REBELS+THE+FIRING+DESCRIBED+AS+TERRIFIC.+DISPATCHES+TO+THE+WAR+DEPARTMENT.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
ACTIVE OPERATIONS BEGUN AGAINST THE DEFENCES OF NEW-ORLEANS,,91724833,Historical Newspapers,," Copyright New York Times Company Apr 26, 1862"," 78686710 , 1445935 , 113715", article," Apr 26, 1862",0362-4331, English, English, 4," New York, N.Y.","Apr 26, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91724833?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=ACTIVE+OPERATIONS+BEGUN+AGAINST+THE+DEFENCES+OF+NEW-ORLEANS&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-26&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
"IMPORTANT FROM NEW-ORLEANS,",By an arrival at this port yesterday we have received our Havana files to the 17th instant.,91646181,Historical Newspapers,," Copyright New York Times Company Apr 25, 1862"," 78686566 , 1445934 , 113715", front_page," Apr 25, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 25, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91646181?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=IMPORTANT+FROM+NEW-ORLEANS%2C%3A+THE+REBEL+DEFENCES+ON+THE+MISSISSIPPI+MUCH+EXAGGERATED+AN+EASY+VICTORY+PROBABLE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-25&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
IMPORTANT FROM THE SOUTH.,"A copy of the Richmond Examiner of the 22d inst., having fallen into my hands, 1 glean from it the following extracts:",91650222,Historical Newspapers,," Copyright New York Times Company Apr 25, 1862"," 78686568-1 , 1445934 , 113715", front_page," Apr 25, 1862",0362-4331, English, English, 1," New York, N.Y.","Apr 25, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91650222?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=IMPORTANT+FROM+THE+SOUTH.%3A+REBEL+NEWS+FROM+TENNESSEE+AND+NORTH+ALABAMA.+FEARS+FOR+THE+SITUATION+THERE.+REPORTS+OF+OPERATIONS+ON+THE+YORKTOWN+PENINSULA.+ADMISSIONS+OF+ADVANTAGES+GAINED+BY+THE+NATIONAL+FORCES.+AN+ADVANCE+FROM+FREDERICKSBURGH+APPREHENDED.+PROGRESS+OF+OPERATIONS+AGAINTS+NEW-ORLEANS.+CRITICAL+SITUATION+IN+TENNESSEE+AND+NORTH+ALABAMA.+FROM+THE+PENINSULA+THE+SITUATION+IN+VIRGINIA.+BOMBARDMENT+OF+THE+FORTS+BELOW+NEW-ORLEANS.+THE+BATTLE+NEAR+CORINTH.+SLAUGHTER+OF+OFFICIAL+APPOINTMENTS.+CANNON+MAKING+IN+THE+CONFEDERATE+STATES.+NASHVILLE+REPORTED+TO+BE+RETAKEN.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-25&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
PRESENT DEFENCES OF NEW-ORLEANS.,"The military situation at the mouth of the Mississippi becomes daily more and more intensely inter- esting. The City of New-Orleans is virtually besieged by land, lake, and river; and as we hear of the fall of one fort, and the assault upon another, our anxiety increases for the news that the metropolis of the South is once again under the flag of the Union.",91773005,Historical Newspapers,," Copyright New York Times Company Apr 21, 1862"," 82012363-1 , 1470587 , 113715", article," Apr 21, 1862",0362-4331, English, English, 8," New York, N.Y.","Apr 21, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91773005?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=PRESENT+DEFENCES+OF+NEW-ORLEANS.%3A+THE+FACTS+AS+SUBMITTED+TO+THE+WAR+AND+NAVY+DEPARTMENTS.+TOPOGRAPHY+OF+THE+CITY-EASE+OF+SUBMERGING+IT--THE+DEFENCES+OF+THE+RIGOLETS%2C+FORTS+PIKE+AND+WOOD--THE+REBEL+GUNBOATS+ON+THE+LAKE--PLAN+OF+ISOLATING+THE+CITY--DEFENCES+ON+THE+RIVER%2C+FORTS+JACKSON+AND+ST%2C+PHILIP--REBEL+GUNBOATS+AND+RAMS+ON+THE+RIVER--COM.+PORTER%27S+PLAN+OF+DEALING+WITH+THE+GREAT+REBEL+CHAIN--THE+CITY+AT+OUR+MERCY--PROBABILITY+OF+ITS+SURRENDER.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-21&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE LATEST,Official information from New Orleans states it an attack on Forts Jackson and Phillippe. . . yesterday.,1415537373,Historical Newspapers,," Copyright The Globe & Mail division of Bell Globemedia Publishing Inc. Apr 18, 1862"," 2513205422 , 26342553 , 173739", article," Apr 18, 1862",0839-3680, English, English,," Toronto, Ont.","Apr 18, 1862",The Globe (1844-1936),1862,http://search.proquest.com/docview/1415537373?accountid=13567, 2,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpglobeandmail&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=The+Globe+%281844-1936%29&amp;rft.atitle=THE+LATEST%3A+THE+MID-NIGHT+REPORT&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-18&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=2&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=The+Globe+%281844-1936%29&amp;rft.issn=08393680,ProQuest Historical Newspapers: The Globe and Mail (1844-2009)
NAVAL OPERATIONS IN THE GULF,"Official information from New-Orleans states that an attack on Forts Jackson and Philip commenced yesterday, 14th inst.",570635567,Historical Newspapers,," Copyright IHT Corporation Apr 18, 1862"," 1434537522 , 23783858 , 73093", article," Apr 18, 1862",, English, English,," New York, N.Y.","Apr 18, 1862",New - York Daily Tribune (1842-1866),1862,http://search.proquest.com/docview/570635567?accountid=13567, 12,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktribunefull&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+-+York+Daily+Tribune+%281842-1866%29&amp;rft.atitle=NAVAL+OPERATIONS+IN+THE+GULF%3A+FORTS+JACKSON+AND+PHILIP+ASSAILED+JACKSONVILLE+EVACUATED+CONFEDERATES+IN+POSSESSION+PASSAGE+OF+THE+CONSCRIPTION+BILL+ARRIVAL+OF+THE+FRENCH+MINISTER+AT+NORFOLK+THE+ATTACK+ON+NEW-ORLEANS+TEN+UNION+MORTAR+BOATS+PASS+FORTS+JACKSON+AND+ST.+PHILIP%2C+ON+THE+MISSISSIPPI+RIVER--CONDITION+OF+AFFAIRS+AT+PENSACOLA%2C+%26C.+ATTACK+ON+FORTS+JACKSON+AND+ST.+PHILIP+BY+PORTER%27S+MORTAR+FLEET&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-18&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=12&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+-+York+Daily+Tribune+%281842-1866%29&amp;rft.issn=,ProQuest Historical Newspapers: New York Tribune / Herald Tribune  (1841-1962)
NEWS FROM FORTRESS MONROE,"Calm weather is prevailing in the Roads. It has been most propitious for the reappearance of the Merrimac, but as she does not come it is concluded that she was most likely injured by getting aground when last out.",91655150,Historical Newspapers,," Copyright New York Times Company Apr 18, 1862"," 78686038-1 , 1445929 , 113715", article," Apr 18, 1862",0362-4331, English, English, 5," New York, N.Y.","Apr 18, 1862",New York Times (1857-1922),1862,http://search.proquest.com/docview/91655150?accountid=13567, 5,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=NEWS+FROM+FORTRESS+MONROE%3A+THE+MERRIMAC+AGAIN+AT+THE+NORFOLK+NAVY-YARD.+SHE+IS+BELIEVED+TO+BE+INJURED.+ITEMS+FROM+THE+REBEL+PAPERS.+ATTACK+ON+THE+FORTIFICATIONS+BELOW+NEW-ORLEANS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1862-04-18&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=5&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
