Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
SPECIAL DISPATCHES TO THE N.Y. TIMES,"The latest news received here from Gen GRANT'S army relates to the operations of Monday and yesterday. The fight on Monday evening was very severe, inflicting a loss on our side of over two thousand men killed and wounded. It was brought on by HANCOCK, who, in his effort to take Spottsylvania Court-house, accomplished the crossing of the River Po under cover of a tremendous artillery fire, and established himself on the south bank.",91814527,Historical Newspapers,," Copyright New York Times Company May 12, 1864"," 78723973 , 1446313 , 113715", front_page," May 12, 1864",0362-4331, English, English, 1," New York, N.Y.","May 12, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91814527?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=SPECIAL+DISPATCHES+TO+THE+N.Y.+TIMES%3A+THE+BATTLE+OF+MONDAY+EVENING+HANCOCK+CROSSES+THE+RIVER+PO+LEE%27S+POSITION+AND+LINE+OF+BATTLE+SIGNS+OF+DESPONDENCY+ON+THE+PART+OF+THE+REBELS+NO+SIGNS+OF+WEARINESS+IN+GRANT%27S+ARMY+LEE+OUT+OF+RATIONS+SIX+THOUSAND+PRISONERS+CAPTURED.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-12&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THE GREAT CAMPAIGN.,"Dispatches from the Army of the Potomac have just reached here, bearing dates to 5 o'clock P.M., of yesterday. Both armies at that time held their positions at Spottsylvania Court-house, without any material change.",91815523,Historical Newspapers," Major-Gen. Dix:
Major-Gen. Dix:"," Copyright New York Times Company May 12, 1864"," 78723971-1 , 1446313 , 113715", front_page," May 12, 1864",0362-4331, English, English, 1," New York, N.Y.","May 12, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91815523?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THE+GREAT+CAMPAIGN.%3A+ANOTHER+TERRIFIC+BATTLE%2C+ANOTHER+DEFEAT+OF+THE+REBELS.+THE+REBEL+RIGHT+CRUSHED.+THREE+BRIGADES+AND+FOUR+GUNS+CAPTURED.+THE+REBEL+INTRENCHMENTS+OCCUPIED.+THE+BATTLE+NOT+RENEWED+YESTERDAY+AUTHENTIC+DETAILS+TO+WEDNESDAY+AT+10+O%27CLOCK.+HANCOCK+CROSSES+THE+RIVER+PO.+THE+REBEL+ARMY+BECOMING+DISHEARTENED.+SIX+THOUSAND+PRISONERS+CAPTURED.+DEATH+OF+BRIGADIER-GENERAL+STEVENSON%2C+OF+MASSACHUSETTS.+CONTINUED+SUCCESS+OF+GEN.+BUTLER.+LATER+INTELLIGENCE+FROM+GENERAL+SHERMAN.+RELIABLE+DETAILS+FROM+THE+WAR+OFFICE+AND+OUR+SPECIAL+CORRESPONDENTS.+DISPATCHES+FROM+THE+WAR+OFFICE.+ADVICES+FROM+GEN.+GRANT+TO+TUESDAY+AT+FIVE+O%27CLOCK+THE+ENEMY+DRIVEN+TO+THEIR+BREASTWORKS+THEIR+FIRST+LINE+OF+RIFLE+PITS+CARRIED-THE+WOUNDED.&amp;rft.au=Major-Gen.+Dix%3A&amp;rft.aulast=Major-Gen.+Dix%3A&amp;rft.aufirst=&amp;rft.date=1864-05-12&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
VERY LATEST.,"A distinguished officer arrived here about 10 o'clock to-night who was present during the terrible conflict of yesterday afternoon and last evening, and who left Gen. GRANT in the saddle as late as ten o'clock this morning. He sums up the bloody work of yesterday thus:",91837048,Historical Newspapers,," Copyright New York Times Company May 12, 1864"," 78724073 , 1446313 , 113715", article," May 12, 1864",0362-4331, English, English, 8," New York, N.Y.","May 12, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91837048?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=VERY+LATEST.%3A+ANOTHER+TERRIBLE+BATTLE+ON+TUESDAY.+ADVICES+UP+TO+WEDNESDAY+MORNING+AT+10+O%27CLOCK.+WASHINGTON%2C+WEDNESDAY%2C+MAY+11.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-12&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
GRANT'S ADVANCE.,To Maj.-Gen Dix: Dispatches have been received this evening from Lieut.-Gen. GRANT dated at 1 o'clock yesterday.,91823522,Historical Newspapers,," Copyright New York Times Company May 11, 1864"," 78723883 , 1446312 , 113715", front_page," May 11, 1864",0362-4331, English, English, 1," New York, N.Y.","May 11, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91823522?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=GRANT%27S+ADVANCE.%3A+OFFICIAL+DISPATCHES+TO+SUNDAY+NOON.+THE+REBELS+MAKE+A+STAND+AT+SPOTTSYLVANIA.+SOME+HARD+FIGHTING%2C+BUT+NO+GENERAL+ENGAGEMENT.+DEATH+OF+GENERAL+SEDGWICK.+THE+BATTLE+PROBABLY+RENEWED+YESTERDAY.+THE+ARMY+REPLENISHING+SUPPLIES+FOR+A+RAPID+MARCH.+VERY+IMPORTANT+FROM+GENERAL+BUTLER.+A+SEVERE+BATTLE+ON+MONDAY.+THE+PETERSBURGH+RAILROAD+IN+OUR+POSSESSION.+BEAUREGARD+DEFEATED+AND+HIS+FORCES+DIVIDED.+IMPORTANT+FROM+SHERMAN+A+GREAT+BATTLE+GOING+ON+NEAR+DALTON.+FROM+GEN.+SHERMAN%27S+ARMY+IMPORTANT+PROGRESS+A+GREAT+BATTLE+PROBABLY+IN+PROGRESS.+FROM+GEN.+BUTLER%27S+ARMY+BEAUREGARD+DEFEATED+HIS+FORCES+DIVIDED+THE+RAILROADCUT+NORTH+AND+SOUTH+OF+PETERSBURGH+ASEVERE+BATTLE+ON+SUNDAY+MANY+PRISONERS+CAPTURED.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-11&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
RICHMOND AND THE REBELLION.,mond papers of Friday last express great fear for the safety of that city. The Whig seems to think there is not only danger im- pending over the rebel captial but over the,91830474,Historical Newspapers,," Copyright New York Times Company May 11, 1864"," 78723927 , 1446312 , 113715", article," May 11, 1864",0362-4331, English, English, 4," New York, N.Y.","May 11, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91830474?accountid=13567, 4,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=RICHMOND+AND+THE+REBELLION.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-11&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=4&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
POSTSCRIPT.,"The Army of the Potomac has had a portion of a day to recuperate. Gen. BURNSIDE on Monday began the attack on the left with great fury, and with an encouraging degree of success. He had a fight the day before, in which, to use his own words, he ""whipped old LONGSTREET.""",91857270,Historical Newspapers,," Copyright New York Times Company May 11, 1864"," 78723953-1 , 1446312 , 113715", article," May 11, 1864",0362-4331, English, English, 8," New York, N.Y.","May 11, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91857270?accountid=13567, 8,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=POSTSCRIPT.%3A+FROM+THE+ARMY.+THE+POSITION+OF+THE+FORCES.+THE+REBELS+OCCUPY+SPOTTSYLVANIA.+LONGSTREET%27S+CORPS+DEFEATED+BY+GEN.+BURNSIDE.+DEATH+OF+LONGSTREET.+PARTICULAR+OF+GEN.+SEDGWICK%27S+DEATH.+FURTHER+LISTS+OF+CASUALTIES.+ARRIVAL+OF+EXCHANGED+PRISONERS+RICHMOND+EXCITED.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-11&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=8&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
DISPATCHES FROM THE WAR-OFFICE.,,91815609,Historical Newspapers,," Copyright New York Times Company May 10, 1864"," 80294705 , 1459054 , 113715", article," May 10, 1864",0362-4331, English, English, 1," New York, N.Y.","May 10, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91815609?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=article&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=DISPATCHES+FROM+THE+WAR-OFFICE.%3A+FIRST+DISPATCH.+THE+GENERAL+RESULT+A+SUCCESS--THE+FIGHTING+DESPERATE-THE+COOL%2C+DETERMINED+COURAGE+OF+THE+ARMY--THE+DEATH+OF+GEN.WADSWORTH--GEN.+SHERMAN+HEARD+FROM.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
THIRD DISPATCH.,,91815552,Historical Newspapers,," Copyright New York Times Company May 10, 1864"," 80294707 , 1459054 , 113715", front_page," May 10, 1864",0362-4331, English, English, 1," New York, N.Y.","May 10, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91815552?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=THIRD+DISPATCH.%3A+GEN.+GRANT+%22ON+TO+RICHMOND%22+CAPTURE+OF+TWO+THOUSAND+PRISONERS.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
Richmond and Petersburgh Not Evacuated. Gen. Hancock in Vigorous Pursuit of Lee The Casualties.,,91826594,Historical Newspapers,," Copyright New York Times Company May 10, 1864"," 80294713 , 1459054 , 113715", front_page," May 10, 1864",0362-4331, English, English, 1," New York, N.Y.","May 10, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91826594?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=Richmond+and+Petersburgh+Not+Evacuated.+Gen.+Hancock+in+Vigorous+Pursuit+of+Lee+The+Casualties.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
The Result of Friday's Fighting Very Advantageous Lee Falling Back He Leaves his Dead and Wounded in our Hands.,,91837578,Historical Newspapers,," Copyright New York Times Company May 10, 1864"," 80294714 , 1459054 , 113715", front_page," May 10, 1864",0362-4331, English, English, 1," New York, N.Y.","May 10, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91837578?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=The+Result+of+Friday%27s+Fighting+Very+Advantageous+Lee+Falling+Back+He+Leaves+his+Dead+and+Wounded+in+our+Hands.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
FOURTH DISPATCH.,,91837530,Historical Newspapers,," Copyright New York Times Company May 10, 1864"," 80294708 , 1459054 , 113715", front_page," May 10, 1864",0362-4331, English, English, 1," New York, N.Y.","May 10, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91837530?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=FOURTH+DISPATCH.%3A+LEE+RETREATS+FRIDAY+NIGHT--GRANT%27S+PURSUIT+ON+SATURDAY--HANCOCK+PASSES+THROUGH+SPOTTSYLVANIA+COURT-HOUSE+ON+SUNDAY+MORNING--HEADQUARTERS+TWENTY+MILES+FROM+THE+BATTLE-FIELD+ON+SUNDAY--OCCUPATION+OF+FREDERICKSBURGH--DEPOT+FOR+THE+WOUNDED+ESTABLISHED+THERE.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
"""ON TO RICHMOND.""",,91847348,Historical Newspapers,," Copyright New York Times Company May 10, 1864"," 80294704-1 , 1459054 , 113715", front_page," May 10, 1864",0362-4331, English, English, 1," New York, N.Y.","May 10, 1864",New York Times (1857-1922),1864,http://search.proquest.com/docview/91847348?accountid=13567, 1,http://openurl.lib.rochester.edu/find?ctx_ver=Z39.88-2004&amp;ctx_enc=info:ofi/enc:UTF-8&amp;rfr_id=info:sid/ProQ%3Ahnpnewyorktimeswindex&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;rft.genre=unknown&amp;rft.jtitle=New+York+Times+%281857-1922%29&amp;rft.atitle=%22ON+TO+RICHMOND.%22%3A+LEE%27S+DEFEAT+AND+RETREAT+FULLY+CONFIRMED.+OUR+ARMY+IN+VIGOROUS+PURSUIT.+OFFICIAL+DISPATCHES+FROM+GRANT+AND+MEADE.+LEE%27S+REPORT+OF+THE+BATTLES.+THE+REBEL+DEAD+AND+WOUNDED+LEFT+ON+THE+FIELD.+ADVANCE+OF+HANCOCK.+HE+PASSES+THROUGH+SPOTTSYLVANIA+ON+SUNDAY.+TWO+THOUSAND+PRISONERS+CAPTURED.+FREDERICKSBURG+AGAIN+OCCUPIED+A+DEPOT+FOR+THE+WOUNDED+ESTABLISHED+THERE.IMPORTANT+FROM+GEN.+BUTLER.A+SEVERE+BATTLE+FOUGHT+ON+SATURDAY.+THE+RAILROAD+DESTROYED+BETWEEN+PETERSBURGH+AND+RICHMOND.+CAPTURE+OF+THE+GUNBOAT+SHOSHONE.THE+CASULTIES+OF+THE+BATTLES.GEN.+WADSWORTH+KILLED+THE+REBEL+LONGSTREET+MORTALLYWOUNDED.PROCLAMATION+FROM+THE+PRESIDENTEXECUTIVE+RECOMMENDATIONFOR+PRAYER+AND+ESPECIAL+GRATITUDE+TO+GOD%2CIN+VIEW+OF+THE+GREAT+VICTORY.&amp;rft.au=&amp;rft.aulast=&amp;rft.aufirst=&amp;rft.date=1864-05-10&amp;rft.volume=&amp;rft.issue=&amp;rft.spage=1&amp;rft.isbn=&amp;rft.btitle=&amp;rft.title=New+York+Times+%281857-1922%29&amp;rft.issn=03624331,ProQuest Historical Newspapers: The New York Times (1851-2009) with Index (1851-1993)
